"distance","temp"
135,26.7468333333333
134.753649635037,26.7428333333333
134.507299270073,26.565
134.26094890511,26.4281666666667
134.014598540146,26.4463333333333
133.768248175182,26.482
133.521897810219,26.4948333333333
133.275547445255,26.4841666666667
133.029197080292,26.4471666666667
132.782846715328,26.3886666666667
132.536496350365,26.3485
132.290145985401,26.3228333333333
132.043795620438,26.3228333333333
131.797445255474,26.3543333333333
131.551094890511,26.391
131.304744525547,26.4211666666667
131.058394160584,26.4461666666667
130.81204379562,26.4596666666667
130.565693430657,26.4613333333333
130.319343065693,26.4776666666667
130.07299270073,26.5085
129.826642335766,26.5043333333333
129.580291970803,26.4616666666667
129.333941605839,26.502
129.087591240876,26.5578333333333
128.841240875912,26.56
128.594890510949,26.5228333333333
128.348540145985,26.5255
128.102189781022,26.576
127.855839416058,26.593
127.609489051095,26.575
127.363138686131,26.6101666666667
127.116788321168,26.6768333333333
126.870437956204,26.6655
126.624087591241,26.5963333333333
126.377737226277,26.5765
126.131386861314,26.6031666666667
125.88503649635,26.6041666666667
125.638686131387,26.5675
125.392335766423,26.5303333333333
125.14598540146,26.5271666666667
124.899635036496,26.5491666666667
124.653284671533,26.5395
124.406934306569,26.501
124.160583941606,26.4921666666667
123.914233576642,26.5018333333333
123.667883211679,26.5083333333333
123.421532846715,26.5111666666667
123.175182481752,26.5191666666667
122.928832116788,26.5205
122.682481751825,26.4973333333333
122.436131386861,26.4518333333333
122.189781021898,26.4188333333333
121.943430656934,26.4278333333333
121.697080291971,26.461
121.450729927007,26.4641666666667
121.204379562044,26.4438333333333
120.95802919708,26.4395
120.711678832117,26.4371666666667
120.465328467153,26.4208333333333
120.21897810219,26.433
119.972627737226,26.461
119.726277372263,26.4063333333333
119.479927007299,26.373
119.233576642336,26.3898333333333
118.987226277372,26.4093333333333
118.740875912409,26.397
118.494525547445,26.393
118.248175182482,26.3843333333333
118.001824817518,26.3711666666667
117.755474452555,26.37
117.509124087591,26.374
117.262773722628,26.361
117.016423357664,26.3611666666667
116.770072992701,26.3768333333333
116.523722627737,26.353
116.277372262774,26.3306666666667
116.03102189781,26.3353333333333
115.784671532847,26.3476666666667
115.538321167883,26.3386666666667
115.29197080292,26.3283333333333
115.045620437956,26.3383333333333
114.799270072993,26.3508333333333
114.552919708029,26.3496666666667
114.306569343066,26.3526666666667
114.060218978102,26.3545
113.813868613139,26.3288333333333
113.567518248175,26.2926666666667
113.321167883212,26.2976666666667
113.074817518248,26.336
112.828467153285,26.3613333333333
112.582116788321,26.346
112.335766423358,26.3145
112.089416058394,26.32
111.843065693431,26.3058333333333
111.596715328467,26.2833333333333
111.350364963504,26.3023333333333
111.10401459854,26.3538333333333
110.857664233577,26.395
110.611313868613,26.359
110.36496350365,26.2998333333333
110.118613138686,26.32
109.872262773723,26.3298333333333
109.625912408759,26.3051666666667
109.379562043796,26.2843333333333
109.133211678832,26.2816666666667
108.886861313869,26.2561666666667
108.640510948905,26.2735
108.394160583942,26.2923333333333
108.147810218978,26.2636666666667
107.901459854015,26.2373333333333
107.655109489051,26.2375
107.408759124088,26.2078333333333
107.162408759124,26.1601666666667
106.916058394161,26.1661666666667
106.669708029197,26.2056666666667
106.423357664234,26.2295
106.17700729927,26.217
105.930656934307,26.1926666666667
105.684306569343,26.1928333333333
105.43795620438,26.1891666666667
105.191605839416,26.187
104.945255474453,26.186
104.698905109489,26.1565
104.452554744526,26.1048333333333
104.206204379562,26.1181666666667
103.959854014599,26.1778333333333
103.713503649635,26.1891666666667
103.467153284672,26.1603333333333
103.220802919708,26.1268333333333
102.974452554745,26.1235
102.728102189781,26.1331666666667
102.481751824818,26.1186666666667
102.235401459854,26.1311666666667
101.989051094891,26.133
101.742700729927,26.1005
101.496350364964,26.0868333333333
101.25,26.1241666666667
101.003649635036,26.1253333333333
100.757299270073,26.0816666666667
100.510948905109,26.049
100.264598540146,26.0228333333333
100.018248175182,26.035
99.771897810219,26.0806666666667
99.5255474452555,26.0996666666667
99.279197080292,26.042
99.0328467153285,25.9926666666667
98.786496350365,25.998
98.5401459854015,26.0306666666667
98.293795620438,26.0316666666667
98.0474452554745,25.999
97.8010948905109,26.0006666666667
97.5547445255474,26.0225
97.3083941605839,26.0173333333333
97.0620437956204,25.9973333333333
96.8156934306569,25.9951666666667
96.5693430656934,26.0213333333333
96.3229927007299,26.0298333333333
96.0766423357664,25.9831666666667
95.8302919708029,25.9735
95.5839416058394,25.9748333333333
95.3375912408759,25.9536666666667
95.0912408759124,25.9316666666667
94.8448905109489,25.9406666666667
94.5985401459854,25.9591666666667
94.3521897810219,25.9526666666667
94.1058394160584,25.923
93.8594890510949,25.9048333333333
93.6131386861314,25.9135
93.3667883211679,25.9268333333333
93.1204379562044,25.903
92.8740875912409,25.8381666666667
92.6277372262774,25.828
92.3813868613139,25.8441666666667
92.1350364963504,25.8471666666667
91.8886861313869,25.8411666666667
91.6423357664234,25.8296666666667
91.3959854014599,25.8113333333333
91.1496350364963,25.8123333333333
90.9032846715328,25.8461666666667
90.6569343065694,25.8876666666667
90.4105839416058,25.9073333333333
90.1642335766423,25.903
89.9178832116788,25.8713333333333
89.6715328467153,25.826
89.4251824817518,25.8108333333333
89.1788321167883,25.8038333333333
88.9324817518248,25.7885
88.6861313868613,25.7741666666667
88.4397810218978,25.7666666666667
88.1934306569343,25.7276666666667
87.9470802919708,25.719
87.7007299270073,25.7556666666667
87.4543795620438,25.7571666666667
87.2080291970803,25.7161666666667
86.9616788321168,25.6846666666667
86.7153284671533,25.7008333333333
86.4689781021898,25.7385
86.2226277372263,25.732
85.9762773722628,25.7031666666667
85.7299270072993,25.675
85.4835766423358,25.6576666666667
85.2372262773723,25.6603333333333
84.9908759124088,25.6823333333333
84.7445255474452,25.7005
84.4981751824818,25.6888333333333
84.2518248175182,25.6555
84.0054744525548,25.6503333333333
83.7591240875912,25.6795
83.5127737226277,25.6931666666667
83.2664233576642,25.6583333333333
83.0200729927007,25.6208333333333
82.7737226277372,25.6271666666667
82.5273722627737,25.6596666666667
82.2810218978102,25.6678333333333
82.0346715328467,25.6373333333333
81.7883211678832,25.6526666666667
81.5419708029197,25.6616666666667
81.2956204379562,25.6428333333333
81.0492700729927,25.6408333333333
80.8029197080292,25.6556666666667
80.5565693430657,25.654
80.3102189781022,25.6186666666667
80.0638686131387,25.5803333333333
79.8175182481752,25.588
79.5711678832117,25.6093333333333
79.3248175182482,25.6141666666667
79.0784671532847,25.6095
78.8321167883212,25.6235
78.5857664233577,25.672
78.3394160583942,25.665
78.0930656934306,25.615
77.8467153284672,25.6091666666667
77.6003649635037,25.622
77.3540145985401,25.6148333333333
77.1076642335766,25.618
76.8613138686131,25.643
76.6149635036496,25.6296666666667
76.3686131386861,25.6
76.1222627737226,25.5815
75.8759124087591,25.5865
75.6295620437956,25.6043333333333
75.3832116788321,25.6146666666667
75.1368613138686,25.5888333333333
74.8905109489051,25.5571666666667
74.6441605839416,25.5535
74.3978102189781,25.5506666666667
74.1514598540146,25.5401666666667
73.9051094890511,25.5545
73.6587591240876,25.58
73.4124087591241,25.5455
73.1660583941606,25.5226666666667
72.9197080291971,25.529
72.6733576642336,25.5335
72.4270072992701,25.5191666666667
72.1806569343066,25.519
71.9343065693431,25.5286666666667
71.6879562043796,25.5265
71.4416058394161,25.5036666666667
71.1952554744526,25.4801666666667
70.9489051094891,25.4821666666667
70.7025547445255,25.5123333333333
70.456204379562,25.5361666666667
70.2098540145985,25.5196666666667
69.963503649635,25.5038333333333
69.7171532846715,25.4951666666667
69.470802919708,25.4943333333333
69.2244525547445,25.5078333333333
68.978102189781,25.5291666666667
68.7317518248175,25.533
68.485401459854,25.5365
68.2390510948905,25.5511666666667
67.992700729927,25.5288333333333
67.7463503649635,25.4711666666667
67.5,25.4485
67.2536496350365,25.4683333333333
67.007299270073,25.4603333333333
66.7609489051095,25.414
66.514598540146,25.3763333333333
66.2682481751825,25.3451666666667
66.021897810219,25.2781666666667
65.7755474452555,25.1813333333333
65.529197080292,25.2221666666667
65.2828467153285,25.3413333333333
65.036496350365,25.4095
64.7901459854015,25.4283333333333
64.543795620438,25.4461666666667
64.2974452554744,25.4825
64.0510948905109,25.5581666666667
63.8047445255474,25.6723333333333
63.5583941605839,25.7456666666667
63.3120437956204,25.8061666666667
63.0656934306569,25.8463333333333
62.8193430656934,25.8121666666667
62.5729927007299,25.712
62.3266423357664,25.6773333333333
62.0802919708029,25.6976666666667
61.8339416058394,25.7108333333333
61.5875912408759,25.7085
61.3412408759124,25.7153333333333
61.0948905109489,25.7898333333333
60.8485401459854,25.8228333333333
60.6021897810219,25.7325
60.3558394160584,25.7171666666667
60.1094890510949,25.7393333333333
59.8631386861314,25.752
59.6167883211679,25.7568333333333
59.3704379562044,25.7593333333333
59.1240875912409,25.7516666666667
58.8777372262774,25.7501666666667
58.6313868613139,25.7786666666667
58.3850364963504,25.8361666666667
58.1386861313869,25.903
57.8923357664233,26.0065
57.6459854014599,26.0991666666667
57.3996350364963,26.1601666666667
57.1532846715329,26.3211666666667
56.9069343065693,26.6828333333333
56.6605839416058,27.2081666666667
56.4142335766423,27.5881666666667
56.1678832116788,27.5301666666667
55.9215328467153,27.477
55.6751824817518,27.6635
55.4288321167883,27.9043333333333
55.1824817518248,27.9286666666667
54.9361313868613,27.7931666666667
54.6897810218978,27.4366666666667
54.4434306569343,27.0081666666667
54.1970802919708,26.692
53.9507299270073,26.4391666666667
53.7043795620438,26.2361666666667
53.4580291970803,26.1123333333333
53.2116788321168,26.0528333333333
52.9653284671533,25.9608333333333
52.7189781021898,25.775
52.4726277372263,25.6296666666667
52.2262773722628,25.5885
51.9799270072993,25.5775
51.7335766423358,25.528
51.4872262773723,25.4661666666667
51.2408759124088,25.415
50.9945255474453,25.3665
50.7481751824818,25.3073333333333
50.5018248175182,25.2506666666667
50.2554744525547,25.274
50.0091240875912,25.3405
49.7627737226277,25.3368333333333
49.5164233576642,25.3041666666667
49.2700729927007,25.2723333333333
49.0237226277372,25.2466666666667
48.7773722627737,25.2406666666667
48.5310218978102,25.2678333333333
48.2846715328467,25.238
48.0383211678832,25.1836666666667
47.7919708029197,25.1573333333333
47.5456204379562,25.1333333333333
47.2992700729927,25.131
47.0529197080292,25.1648333333333
46.8065693430657,25.1691666666667
46.5602189781022,25.105
46.3138686131387,25.0931666666667
46.0675182481752,25.0405
45.8211678832117,24.9443333333333
45.5748175182482,24.899
45.3284671532847,24.9446666666667
45.0821167883212,25.0053333333333
44.8357664233577,24.9916666666667
44.5894160583942,24.9568333333333
44.3430656934307,25.025
44.0967153284671,25.097
43.8503649635037,25.0653333333333
43.6040145985401,24.964
43.3576642335767,24.8938333333333
43.1113138686131,24.8791666666667
42.8649635036496,24.9023333333333
42.6186131386861,24.9145
42.3722627737226,24.884
42.1259124087591,24.8315
41.8795620437956,24.8245
41.6332116788321,24.8613333333333
41.3868613138686,24.8946666666667
41.1405109489051,24.8885
40.8941605839416,24.867
40.6478102189781,24.8618333333333
40.4014598540146,24.8575
40.1551094890511,24.8393333333333
39.9087591240876,24.8376666666667
39.6624087591241,24.8436666666667
39.4160583941606,24.8441666666667
39.1697080291971,24.8316666666667
38.9233576642336,24.8226666666667
38.6770072992701,24.8436666666667
38.4306569343066,24.8776666666667
38.1843065693431,24.8951666666667
37.9379562043796,24.8956666666667
37.6916058394161,24.9008333333333
37.4452554744526,24.9018333333333
37.1989051094891,24.8783333333333
36.9525547445256,24.8523333333333
36.706204379562,24.8831666666667
36.4598540145985,24.9185
36.213503649635,24.9266666666667
35.9671532846715,24.9133333333333
35.720802919708,24.9091666666667
35.4744525547445,24.9555
35.228102189781,24.9466666666667
34.9817518248175,24.894
34.735401459854,24.8916666666667
34.4890510948905,24.9213333333333
34.242700729927,24.9013333333333
33.9963503649635,24.88
33.75,24.8981666666667
33.5036496350365,24.885
33.257299270073,24.8753333333333
33.0109489051095,24.8848333333333
32.764598540146,24.9011666666667
32.5182481751825,24.9385
32.271897810219,25.0573333333333
32.0255474452555,25.1408333333333
31.779197080292,25.1306666666667
31.5328467153285,25.0678333333333
31.286496350365,25.0075
31.0401459854015,24.9733333333333
30.793795620438,24.962
30.5474452554744,24.9691666666667
30.3010948905109,24.989
30.0547445255474,24.993
29.8083941605839,24.9995
29.5620437956204,25.0266666666667
29.3156934306569,25.0416666666667
29.0693430656934,24.9723333333333
28.8229927007299,24.8896666666667
28.5766423357664,24.8425
28.3302919708029,24.8288333333333
28.0839416058394,24.8391666666667
27.8375912408759,24.8333333333333
27.5912408759124,24.8135
27.3448905109489,24.8056666666667
27.0985401459854,24.8163333333333
26.8521897810219,24.7981666666667
26.6058394160584,24.773
26.3594890510949,24.7916666666667
26.1131386861314,24.8178333333333
25.8667883211679,24.741
25.6204379562044,24.7248333333333
25.3740875912409,24.7573333333333
25.1277372262774,24.7321666666667
24.8813868613139,24.6621666666667
24.6350364963504,24.6385
24.3886861313869,24.6595
24.1423357664233,24.665
23.8959854014599,24.637
23.6496350364963,24.6523333333333
23.4032846715329,24.6703333333333
23.1569343065693,24.654
22.9105839416058,24.631
22.6642335766423,24.6466666666667
22.4178832116788,24.6425
22.1715328467153,24.6106666666667
21.9251824817518,24.586
21.6788321167883,24.5993333333333
21.4324817518248,24.6618333333333
21.1861313868613,24.6993333333333
20.9397810218978,24.706
20.6934306569343,24.7253333333333
20.4470802919708,24.7408333333333
20.2007299270073,24.7303333333333
19.9543795620438,24.7083333333333
19.7080291970803,24.7013333333333
19.4616788321168,24.713
19.2153284671533,24.7225
18.9689781021898,24.7256666666667
18.7226277372263,24.7206666666667
18.4762773722628,24.706
18.2299270072993,24.7025
17.9835766423358,24.7468333333333
17.7372262773723,24.8106666666667
17.4908759124088,24.8306666666667
17.2445255474453,24.7946666666667
16.9981751824818,24.7546666666667
16.7518248175182,24.7476666666667
16.5054744525547,24.767
16.2591240875912,24.7755
16.0127737226277,24.7455
15.7664233576642,24.7165
15.5200729927007,24.7168333333333
15.2737226277372,24.719
15.0273722627737,24.6943333333333
14.7810218978102,24.7985
14.5346715328467,24.9375
14.2883211678832,24.9475
14.0419708029197,24.9228333333333
13.7956204379562,24.8948333333333
13.5492700729927,24.8883333333333
13.3029197080292,24.8906666666667
13.0565693430657,24.876
12.8102189781022,24.8868333333333
12.5638686131387,24.8983333333333
12.3175182481752,24.8985
12.0711678832117,24.8996666666667
11.8248175182482,24.8893333333333
11.5784671532847,24.8741666666667
11.3321167883212,24.8616666666667
11.0857664233577,24.8561666666667
10.8394160583942,24.8591666666667
10.5930656934307,24.8748333333333
10.3467153284671,24.9058333333333
10.1003649635037,24.93
9.85401459854015,24.915
9.60766423357666,24.8895
9.36131386861314,24.89
9.11496350364963,24.922
8.86861313868613,24.9605
8.62226277372262,24.9836666666667
8.37591240875912,24.9848333333333
8.12956204379562,24.9718333333333
7.88321167883213,24.9593333333333
7.63686131386861,24.9506666666667
7.3905109489051,24.9558333333333
7.14416058394161,24.9605
6.89781021897812,24.9536666666667
6.6514598540146,24.9468333333333
6.40510948905109,24.962
6.1587591240876,25.0056666666667
5.91240875912408,25.0456666666667
5.66605839416059,25.0376666666667
5.41970802919707,24.9931666666667
5.17335766423358,25.004
4.92700729927006,25.0403333333333
4.68065693430657,25.0533333333333
4.43430656934308,25.068
4.18795620437956,25.0661666666667
3.94160583941604,25.0431666666667
3.69525547445255,25.023
3.44890510948906,25.0081666666667
3.20255474452554,24.9701666666667
2.95620437956205,24.9535
2.70985401459853,24.9735
2.46350364963504,24.9766666666667
2.21715328467153,24.9313333333333
1.97080291970804,24.948
1.72445255474452,24.9638333333333
1.47810218978103,24.934
1.23175182481751,24.9308333333333
0.985401459854018,24.9535
0.739051094890527,24.9418333333333
0.492700729927009,24.9031666666667
0.24635036496349,24.9
0,24.9431666666667
